2/7/2010,22422.41395,22389.70328,22386.27522,22400.27089,22423.71908,22417.23746,22466.01001,22450.95329,22444.10206,22460.80959,22489.20288,22452.71487,22384.31849,22447.61836,22484.75276,22460.42809,22392.52892,22394.94231,22432.86974,22386.63682,22404.22909,22492.62086,22494.02673,22499.60958,22482.59989,22518.10501,22524.16348,22451.48802,22512.97392,22477.25601,22503.39297,22503.55448,22528.32981,22499.92799,22534.50046,22487.09323,22484.94582,22594.19223,22539.26672,22540.63456,22558.84528,22587.72642,23749.99698,23823.19941,23781.67942,23783.64571,23756.6854,23821.65946,23741.77163,23809.23049,23811.70933,23828.35025,23763.06631,23796.88536,23802.18085,23887.20469,23820.23648,23803.26674,23828.94272,23820.06258,23856.69647,23883.49823,23819.84518,23080.84796,23146.11098,23175.49254,23144.24095,23135.13868,23195.00984,23129.16607,23115.32161,23138.52608,23137.17192,23147.73092,23156.37201,23108.06876,23141.42969,23131.32471,23177.27591,23164.1303,23122.63085,23177.23716,23152.40679,23096.03415,23093.83316,23153.21483,23166.17098,23201.29291,23173.18399,23109.08499,23176.66779,23161.12663,23167.11944,23217.73625,23141.40234,23146.0018,23139.60846,23145.41713,23127.85944,23160.79768,23137.08516,23178.43969,23170.16711,23151.27329,23141.55013,25262.70411,26083.10961,26138.21678,26099.36153,26109.00065,26097.54916,26279.74547,26232.15588,26322.15085,26270.91307,26331.38851,26164.92376,26201.44802,26343.71938,26279.10504,26325.62974,26309.92679,26372.31514,26025.22157,26075.32263,25683.42346,29587.78955,29833.84359,29832.04562,30020.85725,29988.76964,30021.4666,30247.35162,30539.8198,30284.67997,30042.34182,29995.92569,30026.31598,30314.97977,30162.10224,30120.27173,30120.71191,29944.04377,29860.95471,29883.62368,29580.84326,29274.68208,28123.51369,28097.00515,28141.50394,28116.98327,28082.5412,28138.77945,28127.46159,28210.55677,28162.29037,28115.94599,28118.60124,28073.67536,28102.20113,28127.14214,28109.46959,28046.3554,27986.01729,28001.27929,27946.54262,27914.48019,27748.29074,27683.76367,27678.29899,27667.69425,27657.6533,27644.78983,27652.46961,27617.98773,27648.64283,27615.96335,27666.19141,27674.17278,27617.27358,27644.69972,27643.32048,27604.60101,27641.40917,27648.54894,27626.36335,27651.16238,27668.02004,27614.0336
2/14/2010,22539.42642,22503.22823,22500.07816,22513.15595,22536.78881,22530.22195,22579.61069,22563.21345,22556.58956,22572.69987,22602.39799,22565.24949,22496.47701,22561.97569,22599.89633,22576.53554,22509.56034,22513.65163,22553.9194,22509.7037,22532.34716,22477.84339,22480.36818,22486.19464,22467.84401,22504.63015,22510.93134,22438.21751,22498.77853,22463.63964,22489.27168,22488.70039,22513.54478,22485.35873,22519.75608,22471.87827,22469.27469,22578.76285,22523.19727,22524.80765,22542.75912,22573.59007,23749.78792,23817.04192,23772.76077,23776.82567,23748.34873,23813.36235,23731.71774,23801.11246,23804.03638,23820.95022,23757.27949,23786.0642,23794.60323,23878.73653,23811.93519,23796.5852,23821.88769,23814.42656,23852.00324,23879.15812,23816.90648,23073.53777,23137.98186,23167.75679,23135.55328,23125.04183,23185.33262,23118.91564,23106.06384,23129.00754,23126.99213,23135.79051,23144.05067,23096.40029,23130.65986,23120.30946,23166.99489,23153.48156,23109.72215,23168.04005,23141.42956,23086.87753,23085.58158,23146.51,23158.14703,23193.96983,23164.47999,23100.49507,23168.07474,23152.5161,23158.03872,23209.52125,23132.91758,23135.92658,23129.79722,23136.31678,23117.43973,23151.72927,23127.94137,23166.94978,23160.41056,23142.56286,23132.15963,25269.01894,26089.65041,26144.84758,26105.62793,26112.91653,26101.45203,26283.84821,26236.37225,26326.28057,26274.09535,26334.48111,26167.80572,26204.2982,26347.9219,26277.85602,26329.74161,26314.87755,26379.13884,26031.80539,26083.16764,25694.75304,29582.13163,29825.99129,29824.70173,30013.487,29980.259,30013.57101,30240.72192,30534.08331,30279.14746,30036.04356,29988.01119,30022.19149,30312.67035,30159.61375,30119.55321,30121.47282,29946.75691,29866.74221,29892.79889,29591.44736,29283.41277,28114.19673,28086.49293,28129.65105,28104.83621,28069.82319,28126.1115,28114.41565,28197.94716,28149.39137,28104.80105,28107.12086,28062.29333,28092.07302,28116.82398,28100.34637,28037.59618,27977.71699,27994.32838,27942.92388,27917.67902,27756.89252,27676.67414,27667.994,27656.69887,27644.74417,27631.65582,27640.11946,27606.5031,27636.65241,27604.32506,27654.33092,27662.65389,27605.93087,27634.01037,27633.44055,27595.06124,27632.14317,27640.28725,27620.58387,27649.49584,27673.20579,27622.22801
2/21/2010,22492.92686,22464.35891,22461.29528,22475.68604,22499.07618,22493.15712,22541.76982,22526.01864,22517.80569,22534.33812,22562.17186,22524.27164,22455.68373,22518.53263,22556.0143,22531.43177,22462.98026,22464.53185,22501.5311,22453.65929,22466.53217,22501.00627,22500.68729,22505.15486,22487.2068,22523.62587,22530.20412,22458.47569,22519.55329,22484.54898,22510.50776,22510.44234,22535.13459,22506.73138,22541.47242,22494.23056,22491.51211,22601.77859,22546.29535,22548.3778,22566.43379,22596.12656,23748.78862,23813.39592,23768.73916,23771.8822,23743.78659,23808.3907,23727.26223,23795.95096,23799.7179,23817.18157,23753.25836,23782.84034,23790.60641,23875.40712,23809.35134,23793.88867,23819.50117,23812.64292,23850.81102,23878.3113,23822.10998,23086.9106,23146.76933,23175.70806,23142.92396,23132.10256,23192.74089,23126.90708,23114.05768,23137.07161,23135.90404,23144.78334,23152.46907,23106.4892,23140.19306,23130.60982,23176.67255,23163.8928,23122.48419,23180.6459,23157.34576,23103.71667,23101.72404,23155.83593,23167.3274,23202.16868,23173.34239,23108.90822,23176.6159,23161.00415,23166.69084,23217.71458,23142.26807,23146.18685,23139.73811,23146.04058,23128.4675,23162.18326,23139.03276,23179.58724,23173.09305,23156.418,23148.05719,25269.84939,26090.61862,26144.83706,26105.61439,26113.91781,26101.81254,26282.70455,26236.03887,26326.44831,26275.10865,26334.11067,26168.91194,26205.75108,26348.36206,26281.26025,26330.66367,26315.91003,26379.46356,26031.90178,26081.85672,25687.57704,29589.04818,29833.70913,29831.76086,30020.11426,29988.05229,30021.05107,30247.07073,30540.46,30286.52567,30044.02549,29996.08208,30028.2954,30317.45466,30164.53834,30121.69895,30121.76363,29944.58406,29860.45481,29879.3151,29573.9827,29257.82826,28122.62067,28092.84358,28136.19468,28110.6993,28075.76167,28131.63292,28120.1148,28203.42091,28155.2272,28110.50591,28113.35473,28069.07105,28098.30267,28123.40733,28107.65918,28044.99933,27985.7461,28002.73396,27948.92066,27915.93726,27741.74152,27687.52426,27681.00242,27668.58186,27657.17555,27643.28091,27651.16309,27617.24045,27647.28698,27614.82694,27666.01459,27673.34797,27617.13828,27645.16317,27644.52569,27606.37934,27643.72142,27651.12158,27629.75401,27653.92244,27667.62638,27606.84966
2/28/2010,22475.9363,22450.35694,22447.77093,22462.66809,22486.18748,22479.74096,22528.46386,22512.84727,22504.97307,22520.47231,22548.29736,22509.60526,22440.63571,22502.64204,22539.78931,22514.56267,22445.41599,22445.49878,22481.92154,22432.9038,22441.58483,22466.48867,22463.93412,22467.18587,22450.14319,22485.80402,22491.86596,22420.04223,22480.99174,22446.67488,22473.09444,22473.2279,22497.89117,22469.7839,22504.82496,22458.42163,22456.23646,22565.71294,22511.504,22513.66444,22533.09603,22562.97805,23734.4721,23795.826,23750.35624,23752.47383,23724.71628,23789.12142,23709.96763,23777.60213,23780.78887,23798.6782,23734.55967,23766.31096,23773.5701,23858.69488,23793.81632,23778.14339,23804.60783,23798.75618,23837.70858,23866.97734,23813.02972,23061.94154,23119.63771,23146.91419,23114.38313,23103.26475,23163.23224,23097.89386,23085.15837,23108.20341,23107.14294,23116.14413,23124.4456,23079.133,23112.49348,23104.19745,23150.94049,23137.84057,23099.69582,23155.72911,23133.80208,23080.3013,23079.47715,23130.61431,23140.05199,23175.31754,23145.57538,23080.87659,23148.86507,23133.37421,23139.64326,23190.1428,23115.58281,23118.76802,23112.97756,23119.26066,23102.59274,23136.52921,23113.32606,23155.91156,23149.32222,23132.98103,23125.25201,25251.90915,26081.03448,26134.97932,26095.39044,26103.6494,26091.72185,26273.49127,26226.60486,26317.1071,26265.70098,26325.68829,26158.70546,26196.09382,26339.3241,26274.66245,26322.60154,26306.48189,26369.27367,26020.25712,26068.91815,25667.67278,29571.98036,29816.40056,29814.08182,30000.70787,29969.25689,30001.71157,30227.92627,30521.56324,30266.79112,30024.38392,29978.17203,30008.26339,30296.51896,30143.95213,30100.30722,30099.76151,29922.00161,29835.10963,29848.64257,29541.00001,29217.4048,28104.35902,28072.53261,28114.95038,28089.20383,28053.6879,28109.08589,28097.96829,28181.06081,28133.44178,28088.74648,28091.68675,28047.89183,28077.69672,28103.00666,28087.29987,28025.34518,27966.56381,27983.48419,27928.67809,27891.07203,27711.42305,27671.13739,27664.57251,27650.78216,27639.08375,27625.70756,27632.15284,27598.69935,27628.36424,27596.0065,27646.66409,27654.75887,27598.97498,27627.08765,27626.21358,27588.90115,27626.73797,27633.86159,27612.05895,27633.82563,27643.57939,27577.30907
3/7/2010,22466.58683,22443.01306,22440.99069,22455.4794,22479.05794,22472.35022,22521.33896,22505.80023,22497.62058,22513.19545,22541.11642,22501.85918,22432.3349,22494.36609,22531.46684,22505.69003,22436.19479,22435.55672,22471.3025,22422.38137,22429.58049,22437.83301,22432.51515,22435.66074,22419.8355,22454.49792,22460.03781,22388.3076,22449.68048,22415.37085,22441.72694,22442.45884,22467.13263,22439.11162,22474.21814,22428.53274,22426.26828,22535.4694,22481.62685,22483.93053,22504.23355,22534.05854,23724.12228,23783.32421,23738.83006,23739.2467,23711.65516,23777.19898,23696.70556,23764.94992,23767.83024,23785.61054,23722.09168,23754.52998,23762.078,23847.35583,23782.4793,23767.27655,23794.34122,23789.47931,23828.73986,23859.12013,23806.43213,23041.13169,23098.42707,23124.49707,23091.99803,23081.04112,23140.55059,23075.39665,23062.37771,23086.07955,23084.93693,23094.43739,23103.00747,23057.78873,23091.15258,23083.70447,23130.4647,23117.72926,23080.72264,23136.12236,23114.41825,23060.51418,23062.06205,23110.01117,23118.60285,23154.00457,23123.84907,23058.94755,23127.07898,23111.61084,23118.77121,23169.13749,23094.40091,23096.87675,23091.84242,23098.83111,23081.9001,23116.89856,23093.36142,23137.87919,23129.91587,23113.62421,23105.1837,25237.60712,26072.97045,26127.37194,26086.96118,26095.66062,26083.5703,26266.55086,26218.95554,26309.9568,26258.28146,26318.62472,26150.66358,26188.28716,26332.27879,26268.23792,26316.27409,26299.25802,26361.59155,26012.87386,26058.34797,25653.10979,29555.52412,29800.70248,29798.15233,29983.75164,29951.95175,29984.59408,30210.77427,30504.79961,30249.52524,30006.88293,29960.96239,29990.88801,30278.57261,30125.63086,30082.16373,30081.35324,29903.78206,29816.17121,29827.40305,29518.98648,29192.30839,28088.53068,28055.94539,28097.72056,28071.72329,28036.0784,28091.65416,28080.80271,28163.6504,28116.2288,28071.33349,28074.56005,28030.77945,28060.41056,28086.54712,28070.88535,28009.15688,27950.16226,27967.05659,27911.84442,27872.72082,27691.85257,27655.53191,27649.1179,27634.8884,27622.58266,27609.53785,27615.84502,27582.28092,27611.88217,27579.72194,27629.97432,27638.46283,27582.94666,27610.90877,27610.20064,27573.05824,27611.28686,27619.23908,27596.55477,27617.15809,27625.76616,27556.90584
3/14/2010,22462.30553,22440.32064,22437.48037,22452.22584,22475.73465,22469.27779,22518.11384,22502.67844,22493.97515,22510.00267,22537.56019,22497.8652,22428.03904,22490.16834,22526.58293,22500.43739,22430.79519,22429.6511,22464.9874,22415.41453,22420.47358,22427.10207,22418.47293,22421.11216,22405.36397,22439.46441,22444.96801,22373.66527,22435.37729,22400.90775,22427.57537,22428.40775,22453.33021,22425.07903,22460.50026,22414.88752,22413.04959,22522.47571,22469.26916,22471.84259,22492.78475,22523.47361,23717.59067,23774.68506,23731.05468,23730.04313,23702.39045,23768.3176,23687.25334,23756.18056,23758.70146,23776.91871,23713.45081,23746.37936,23754.10319,23839.28689,23774.91759,23759.73132,23787.38518,23782.84189,23822.60571,23853.83888,23802.88996,23031.18998,23086.66563,23112.18878,23079.56884,23068.55011,23128.15255,23063.09271,23050.28615,23073.9483,23072.62831,23082.15355,23091.36636,23046.45686,23079.88421,23072.77714,23119.65735,23107.40563,23071.06794,23126.75864,23105.85241,23052.98751,23054.84663,23099.92313,23107.27799,23142.42979,23112.33903,23047.19919,23115.38558,23099.8468,23107.4526,23158.32676,23083.36584,23085.49054,23080.66316,23087.77666,23071.39223,23106.47122,23083.37984,23128.65153,23120.77609,23104.96926,23097.49868,25231.81034,26069.37524,26124.14213,26082.86139,26091.40747,26079.49649,26262.41255,26215.09147,26306.14355,26254.39528,26314.92871,26146.76274,26184.59031,26328.80055,26264.57237,26313.31049,26296.1539,26358.72388,26009.88579,26053.78304,25646.51203,29549.17213,29793.95955,29791.24242,29976.38851,29944.61431,29977.05754,30203.56318,30497.80065,30242.72163,29999.67005,29953.55566,29983.97814,30271.59546,30118.4816,30074.77165,30073.93622,29896.42004,29808.25722,29817.8233,29508.72872,29179.59877,28081.42048,28048.01589,28089.05321,28062.60429,28027.42026,28082.43661,28071.90615,28154.50022,28107.45687,28062.4272,28066.00354,28022.43418,28052.61254,28078.05396,28062.75068,28000.92282,27942.18294,27959.61033,27904.71266,27865.11293,27682.42727,27649.96408,27642.74046,27627.81277,27615.34059,27602.16049,27608.32916,27574.72062,27604.56997,27572.7629,27622.52561,27631.51581,27576.08008,27603.84487,27603.38444,27566.7071,27604.9874,27614.04476,27590.82035,27610.62407,27618.21419,27548.12396
3/21/2010,22459.71404,22439.05758,22435.86639,22450.37284,22473.58879,22467.14404,22516.12211,22500.65174,22491.79637,22507.9309,22535.43014,22495.59071,22425.64927,22487.75335,22524.45922,22497.98214,22428.12305,22427.06784,22462.35652,22412.52416,22416.68658,22418.00225,22408.35456,22410.92504,22395.90375,22429.58359,22434.85161,22363.43117,22425.4141,22391.01796,22417.48181,22418.54571,22443.515,22415.20917,22450.48483,22405.04546,22403.35276,22512.83292,22459.58506,22462.10372,22482.98593,22513.79281,23714.92397,23771.32976,23727.75244,23726.6328,23698.84114,23765.38189,23683.6381,23752.68686,23755.20958,23773.58017,23710.19862,23743.08652,23751.28098,23836.49277,23771.53208,23757.04917,23784.63638,23780.19706,23820.26026,23852.21101,23801.40029,23024.40187,23079.88201,23105.315,23072.82136,23062.02254,23121.32994,23056.36144,23043.5882,23066.96661,23065.89263,23075.37898,23084.97232,23040.08727,23073.56144,23066.57563,23113.53428,23101.42277,23065.01027,23120.85262,23100.15133,23046.56242,23048.70687,23093.5467,23100.73002,23135.78324,23105.44795,23040.76095,23108.75311,23093.38249,23101.10068,23151.9118,23076.74166,23078.76505,23074.39797,23081.64167,23065.08686,23100.78058,23077.33498,23122.88543,23114.66868,23099.32409,23091.05138,25227.23439,26067.03547,26122.31374,26080.59694,26089.21855,26077.3441,26260.42166,26213.03593,26304.15179,26252.06309,26313.24939,26144.66554,26182.51224,26327.11564,26262.26202,26311.45332,26293.85738,26356.07355,26007.67358,26050.15781,25641.80244,29544.14909,29789.00408,29786.41353,29971.31453,29939.37262,29971.5457,30198.02817,30492.71281,30237.3708,29994.19059,29947.20106,29978.40929,30265.49844,30112.12668,30068.5319,30067.48419,29890.01168,29801.29183,29810.40933,29501.1971,29171.31787,28076.66351,28043.15926,28084.03766,28057.56751,28022.50188,28077.57399,28066.84912,28149.34754,28102.43468,28057.43349,28060.99396,28017.30953,28047.78612,28072.88307,28058.00706,27995.81734,27936.8837,27954.23861,27898.91161,27858.75123,27675.49188,27645.27306,27638.26155,27623.2158,27610.99222,27597.53587,27604.10114,27570.1416,27600.13173,27567.96923,27618.03702,27626.81229,27571.45453,27599.19124,27598.69567,27562.08516,27600.09119,27609.47136,27585.67354,27604.8937,27611.94667,27541.29769
3/28/2010,22466.55745,22445.56864,22442.5891,22456.86583,22480.11906,22473.65129,22522.49768,22507.01081,22498.2012,22514.06138,22541.8004,22501.95809,22431.98942,22494.00704,22531.15602,22504.42478,22434.5617,22433.6623,22469.02537,22419.47639,22424.8302,22415.64286,22406.96443,22409.48771,22394.41994,22427.87805,22433.38242,22361.82561,22423.96459,22389.69074,22415.85577,22416.40484,22441.61942,22413.1563,22448.36987,22403.09694,22400.83727,22510.77106,22456.99123,22459.53792,22479.84115,22509.84286,23715.31358,23771.63182,23727.73536,23726.86032,23698.99385,23765.43172,23683.78812,23752.8665,23755.49359,23773.7805,23710.39643,23743.43518,23751.45771,23836.84223,23771.83919,23757.55033,23785.24947,23780.98561,23820.70373,23852.81204,23801.54937,23023.67861,23079.74007,23105.15357,23072.79385,23061.99455,23121.26625,23056.21718,23043.27824,23066.49166,23065.77951,23075.21708,23085.08594,23039.99812,23073.41403,23066.25574,23113.25325,23100.9018,23064.55352,23120.04488,23099.20548,23044.44257,23047.08171,23092.8818,23100.48917,23135.57718,23105.17117,23040.82219,23108.48342,23093.10202,23101.02728,23151.46124,23076.40575,23078.27648,23074.16379,23081.50433,23064.90162,23100.53035,23076.82463,23122.53435,23113.98794,23098.3584,23089.05484,25225.48975,26066.57399,26121.75466,26080.19828,26089.10313,26077.45511,26260.70908,26213.1735,26303.92947,26251.87194,26313.23059,26144.2328,26181.93002,26326.7209,26262.07709,26310.5898,26292.81684,26354.46923,26005.79358,26048.34444,25640.09462,29543.1927,29788.80505,29785.91275,29970.79553,29938.83215,29970.94563,30197.51866,30492.15754,30236.56228,29993.47514,29946.67726,29977.64528,30264.49746,30111.19796,30067.77973,30066.89823,29889.92425,29801.85101,29811.85156,29503.61214,29176.0052,28076.74755,28043.72244,28085.12097,28058.70724,28023.7613,28079.06189,28067.9738,28150.68305,28103.68191,28058.56487,28062.13254,28017.91331,28048.27987,28073.76235,28058.56864,27996.08145,27936.83003,27953.44214,27898.14057,27858.98664,27677.557,27643.24076,27636.9702,27622.92844,27610.7926,27597.81987,27604.25694,27570.62489,27600.27022,27568.18027,27618.16822,27626.55088,27571.3226,27598.97295,27598.22896,27561.27485,27599.14981,27608.3638,27584.15347,27604.03247,27612.27012,27543.57511
4/4/2010,22562.56599,22538.03915,22535.54754,22549.28585,22572.89185,22566.80172,22615.68476,22599.51393,22591.19804,22605.81004,22634.25285,22594.10279,22524.85234,22587.40241,22624.9458,22599.77738,22530.74683,22531.28554,22567.4644,22519.44905,22529.83733,22437.67188,22434.91556,22438.35175,22421.67886,22456.99385,22462.73276,22390.32163,22452.81042,22417.92,22443.66345,22443.29626,22468.1405,22439.92216,22474.70342,22428.63417,22425.99312,22535.5486,22481.21101,22482.59891,22501.07053,22529.24377,23726.55217,23781.68437,23735.53261,23737.22263,23708.51984,23773.53963,23691.72284,23761.39854,23765.58264,23783.82917,23721.17878,23750.09787,23758.89386,23844.19374,23778.44172,23765.62235,23792.77581,23788.46378,23827.90123,23859.33149,23807.33124,23042.44725,23101.55666,23129.13714,23096.04577,23085.34943,23145.24601,23079.18353,23066.85023,23089.44902,23088.57559,23097.37189,23107.84615,23060.83421,23094.37926,23086.88889,23133.47965,23120.11628,23082.29446,23138.10349,23116.13369,23058.35384,23062.44389,23113.27654,23122.54727,23157.36619,23127.60847,23064.00352,23130.84584,23115.313,23122.80544,23173.06617,23097.64201,23099.88563,23094.90574,23102.68197,23084.87673,23119.95696,23096.25239,23139.8284,23131.27937,23114.71365,23103.04328,25237.65804,26074.32294,26129.63205,26088.96738,26098.02869,26086.26453,26268.96953,26221.21659,26311.7656,26259.92749,26320.25183,26152.21602,26189.73829,26334.00195,26268.84249,26317.35995,26300.21378,26363.00385,26012.94798,26059.43342,25656.08239,29557.20186,29804.40909,29801.51675,29987.09342,29954.67873,29987.35369,30214.01567,30508.39274,30253.18679,30010.50738,29962.69917,29994.22965,30281.5558,30129.19242,30086.08202,30086.21337,29910.19018,29824.06509,29838.87876,29532.24869,29208.54652,28091.73643,28061.59845,28103.87697,28077.78732,28042.87693,28098.68984,28087.14718,28170.16786,28122.74115,28077.59215,28080.83657,28036.37852,28066.1668,28091.60923,28075.46699,28012.74796,27952.88355,27968.78366,27913.86899,27878.8033,27702.01547,27653.71541,27648.45777,27636.3741,27622.9743,27612.56465,27619.16636,27585.42387,27614.97836,27582.62105,27633.79069,27641.13636,27585.51762,27613.15666,27611.7202,27573.74194,27611.34564,27618.95182,27596.0695,27619.36269,27632.31625,27568.87093
4/11/2010,22541.47701,22517.85824,22517.06568,22530.80371,22554.73868,22548.69005,22597.6554,22581.22867,22572.42666,22587.42243,22615.45222,22575.13771,22505.93763,22568.1443,22605.0733,22579.46206,22509.59927,22508.8154,22544.78676,22494.84374,22500.57142,22516.53793,22511.09231,22515.31511,22496.81031,22533.00417,22539.59241,22468.57532,22529.99947,22495.27051,22521.55394,22520.79406,22545.77761,22517.19265,22552.39054,22505.41654,22503.40199,22614.32818,22559.54229,22562.11587,22580.76087,22610.16823,23744.77524,23799.49587,23752.61613,23756.41882,23727.53865,23791.05528,23709.47781,23778.90156,23784.04656,23802.10163,23740.25943,23766.34922,23774.42328,23859.22201,23793.19433,23781.16397,23807.0982,23802.8428,23840.8637,23870.82465,23821.99183,23095.53145,23148.78178,23176.38682,23142.07051,23131.44055,23192.47739,23126.36076,23114.44725,23136.20748,23136.21612,23144.17344,23154.54598,23108.01577,23141.0209,23132.85972,23179.08838,23166.45414,23126.07265,23185.0838,23163.05028,23112.1828,23109.35466,23158.37614,23169.26423,23202.93533,23173.71787,23111.03435,23177.32605,23161.89957,23167.877,23219.42114,23144.79349,23146.96784,23141.6627,23148.37598,23131.12642,23165.79752,23142.89562,23184.49643,23178.34733,23163.11006,23157.07315,25267.71568,26093.31482,26148.72333,26109.08769,26117.20307,26104.06135,26284.30489,26237.27085,26328.56413,26277.50979,26333.83259,26170.91737,26207.90821,26350.89261,26282.98814,26332.77369,26318.06977,26381.19796,26032.01982,26078.64117,25679.84758,29592.9678,29839.09457,29837.00702,30026.85515,29993.94966,30026.79253,30252.87833,30545.71035,30292.53813,30049.08698,30001.51201,30033.29497,30321.69615,30167.1511,30124.00032,30123.36107,29943.33787,29856.38721,29872.51137,29562.89398,29238.53348,28126.71183,28094.97072,28138.69911,28113.2009,28077.45143,28133.29125,28121.98927,28205.27478,28157.16186,28112.17145,28115.18742,28071.26536,28100.66274,28126.01145,28110.79504,28048.0499,27988.76281,28004.92331,27949.33051,27912.41727,27729.74623,27691.49288,27685.57402,27672.98075,27657.14703,27645.35866,27654.66877,27621.66727,27650.5493,27618.59148,27669.64467,27677.52522,27622.11577,27649.05307,27649.47557,27611.02322,27648.60628,27655.77113,27632.98843,27653.8035,27662.74391,27596.62342
4/18/2010,22549.82642,22522.40534,22523.04567,22536.4908,22560.96396,22554.37825,22603.3013,22586.85823,22578.77067,22591.29181,22622.18798,22582.38093,22513.29613,22575.48909,22613.35876,22588.00434,22518.43164,22518.48807,22554.97414,22505.74584,22514.65438,22539.61022,22535.94369,22540.7443,22522.25425,22558.65545,22565.26337,22494.24141,22555.03582,22520.34247,22546.30051,22545.2751,22570.4448,22541.59034,22576.86933,22529.1761,22527.42185,22638.0257,22583.04666,22584.87438,22604.2349,22632.70677,23754.47597,23811.53079,23765.03015,23769.85817,23740.89985,23804.32244,23722.73496,23791.91831,23796.72869,23814.1494,23752.79957,23779.16554,23786.49369,23869.75361,23804.68472,23792.0641,23817.60359,23812.15045,23849.68109,23878.87945,23827.89192,23112.61215,23167.641,23196.04954,23161.81703,23151.53792,23212.75379,23146.11922,23133.95395,23155.78636,23155.5485,23163.74748,23173.19108,23126.77056,23159.62875,23151.00248,23196.72658,23184.2546,23143.26211,23201.72213,23178.30939,23127.50348,23125.19804,23175.7992,23187.9422,23221.98939,23192.56252,23130.10679,23196.44625,23180.56962,23186.52521,23237.81474,23162.97256,23165.59981,23159.82279,23166.29438,23148.90983,23183.21097,23159.75219,23201.12187,23194.51704,23178.50854,23172.74057,25279.50117,26099.22141,26154.73968,26115.02373,26123.52442,26109.74415,26289.0112,26242.75398,26333.7289,26282.64969,26339.14333,26176.42797,26213.37035,26355.60185,26288.15183,26337.10248,26323.13886,26385.6366,26039.06809,26086.35536,25692.32181,29605.69777,29851.52522,29849.5958,30040.98388,30007.87681,30040.71602,30266.77611,30558.9576,30306.32213,30063.20701,30015.54952,30047.30643,30336.1635,30181.79671,30138.89304,30138.73809,29958.67978,29872.39235,29891.27766,29583.01438,29263.22712,28139.97169,28109.19844,28153.53426,28128.67719,28092.47172,28148.76642,28137.27084,28220.70125,28172.49053,28127.25432,28130.18108,28086.32809,28115.7129,28140.15549,28125.11658,28061.7247,28002.16393,28018.45913,27962.98926,27926.37526,27748.72985,27703.64587,27698.31255,27685.41325,27669.76116,27658.24554,27668.29442,27634.22963,27663.73312,27631.58358,27682.24465,27690.84993,27635.03739,27662.37971,27662.17617,27623.61466,27660.92011,27668.4857,27645.96718,27667.02785,27677.80221,27614.64014
4/25/2010,22564.2858,22532.57257,22533.51592,22546.77225,22571.18929,22565.04291,22613.74915,22597.41016,22589.91878,22600.69812,22633.44001,22593.95781,22525.57606,22588.02156,22626.62835,22602.02746,22533.511,22534.28678,22571.8525,22524.00802,22536.62114,22571.06516,22570.93209,22576.05317,22557.85257,22594.7922,22601.29453,22529.65511,22590.82338,22555.67209,22581.27718,22579.84883,22604.56256,22575.81952,22610.1907,22562.27466,22560.36893,22670.04086,22614.13649,22615.60569,22633.54632,22661.12403,23766.56542,23827.81788,23782.37515,23788.09214,23759.50105,23822.33914,23741.17878,23809.63233,23814.05844,23831.57552,23769.49602,23794.6915,23802.76239,23884.5388,23820.21169,23807.0103,23831.28497,23825.15706,23861.58559,23889.25738,23835.73899,23136.01933,23193.39685,23223.14092,23188.97583,23179.87269,23241.04296,23173.68725,23160.72053,23182.96645,23182.33158,23190.83017,23198.87599,23152.65083,23185.39375,23175.62122,23220.29066,23207.98322,23166.03837,23224.12707,23198.58721,23147.19046,23147.64042,23200.61226,23214.13568,23247.60779,23219.41261,23156.2262,23223.33297,23207.26245,23213.02698,23264.0972,23188.71654,23191.73128,23184.9546,23191.44479,23173.54074,23207.23059,23183.09327,23224.26002,23216.26076,23199.67513,23192.03582,25292.94616,26105.47468,26160.96508,26122.05329,26131.17395,26116.81315,26294.77212,26249.55268,26340.37914,26289.16655,26344.73398,26183.79771,26220.07705,26361.06436,26294.02787,26341.51449,26328.29686,26390.28421,26047.24316,26095.07366,25707.16822,29620.48952,29867.07758,29865.61811,30058.35577,30025.04366,30057.96621,30283.99749,30575.67663,30322.96232,30080.10389,30031.90329,30064.14658,30353.2319,30199.22435,30156.06714,30156.92508,29976.97773,29891.52915,29913.54569,29607.38494,29293.44116,28156.70413,28127.9196,28172.99658,28149.06716,28112.95262,28169.2285,28157.92684,28241.38074,28192.69942,28147.31161,28149.99327,28105.92845,28135.54418,28158.79142,28143.59923,28079.4664,28018.99101,28035.57683,27979.20273,27943.01273,27771.50165,27718.24916,27713.48754,27701.84014,27686.82954,27675.63672,27685.96024,27651.65299,27681.55488,27649.15772,27698.67509,27707.9178,27651.92921,27679.32124,27678.71278,27640.03414,27676.8328,27683.68308,27662.56093,27683.45447,27697.06764,27637.88729
